airline_name,country,country_code,active
KLM Royal Dutch Airlines,Netherlands,NLD,Y
Kom Activity,Netherlands,NLD,N
Luchtvaartmaatschappij Twente,Netherlands,NLD,N
Magic Blue Airlines,Netherlands,NLD,N
Martinair,Netherlands,NLD,Y
Metroplis,Netherlands,NLD,N
Nationale Luchtvaartschool,Netherlands,NLD,N
Nederlandse Kustwacht,Netherlands,NLD,N
North Sea Airways,Netherlands,NLD,N
Ornage Aircraft Leasing,Netherlands,NLD,N
Philips Aviation Services,Netherlands,NLD,N
Quick Airways Holland,Netherlands,NLD,N
Rossair Europe,Netherlands,NLD,N
Rotterdam Jet Center,Netherlands,NLD,N
Royal Netherland Navy,Netherlands,NLD,N
Royal Netherlands Air Force,Netherlands,NLD,N
Sky Aircraft Service,Netherlands,NLD,N
Skygate,Netherlands,NLD,N
Sella Aviation,Netherlands,NLD,N
Stichting Vliegschool 16Hoven,Netherlands,NLD,N
Transavia Holland,Netherlands,NLD,Y
Twente Airlines,Netherlands,NLD,N
V Bird Airlines Netherlands,Netherlands,NLD,N
XP Internation,Netherlands,NLD,N
Amsterdam Airlines,Netherlands,NLD,Y
Pim Air,Netherlands,NLD,N
Maastricht Airlines,Netherlands,NLD,Y
GoDutch,Netherlands,NLD,N
Avinor,Norway,NOR,N
Airwing,Norway,NOR,N
Bergen Air Transport,Norway,NOR,N
Benair,Norway,NOR,N
Blom Geomatics,Norway,NOR,N
CHC Helikopter Service,Norway,NOR,N
Coast Air,Norway,NOR,N
Fonnafly,Norway,NOR,N
Guard Systems,Norway,NOR,N
Helikopterdrift,Norway,NOR,N
Helitrans,Norway,NOR,N
Kato Airline,Norway,NOR,N
Lufttransport,Norway,NOR,Y
Norcopter,Norway,NOR,N
Norsk Flyrjeneste,Norway,NOR,N
Norsk Helikopter,Norway,NOR,N
Norsk Luftambulanse,Norway,NOR,N
North Atlantic Cargo,Norway,NOR,N
Norwegian Air Shuttle,Norway,NOR,Y
Norwegian Aviation College,Norway,NOR,Y
Pegasus Helicopters,Norway,NOR,N
Royal Norwegian Air Force,Norway,NOR,N
SAS Braathens,Norway,NOR,Y
Sundt Air,Norway,NOR,N
WideríŸe,Norway,NOR,Y
Arctic Air,Norway,NOR,N
Braathens,Norway,NOR,N
Fred. Olsen,Norway,NOR,N
Denim Air ,Norway,NOR,Y
Norwegian Long Haul AS,Norway,NOR,Y
Norwegian Air International (D8),Norway,NOR,Y
Air Nepal International,Nepal,NPL,N
Buddha Air,Nepal,NPL,N
Cosmic Air,Nepal,NPL,N
Gorkha Airlines,Nepal,NPL,N
Necon Air,Nepal,NPL,N
Nepal Airlines,Nepal,NPL,Y
Royal Nepal Airlines,Nepal,NPL,Y
Yeti Airways,Nepal,NPL,Y
Himalayan Airlines,Nepal,NPL,Y
Simrik Airlines,Nepal,NPL,Y
Yeti Airlines ,Nepal,NPL,Y
Nauru Air Corporation,Nauru,NRU,Y
Our Airline,Nauru,NRU,N
Air New Zealand,New Zealand,NZL,Y
Air Napier,New Zealand,NZL,N
Airwork,New Zealand,NZL,N
Airways Corporation of New Zealand,New Zealand,NZL,N
Auckland Regional Rescue Helicopter Trust,New Zealand,NZL,N
Air Chathams,New Zealand,NZL,Y
Air Nelson,New Zealand,NZL,N
Air Safaris and Services,New Zealand,NZL,N
Aerial Surveys (1980) Limited,New Zealand,NZL,N
Civil Aviation Authority of New Zealand,New Zealand,NZL,N
Flight Corporation,New Zealand,NZL,N
Freedom Air,New Zealand,NZL,N
JetConnect,New Zealand,NZL,N
Massey University School of Aviation,New Zealand,NZL,N
Mount Cook Airlines,New Zealand,NZL,N
NZ Warbirds Association,New Zealand,NZL,N
Nelson Aviation College,New Zealand,NZL,N
New Zealand Air Defence Force,New Zealand,NZL,N
Origin Pacific Airways,New Zealand,NZL,Y
Pacific Blue,New Zealand,NZL,N
Polynesian Blue,New Zealand,NZL,N
Reef Air,New Zealand,NZL,N
Rick Lucas Helicopters,New Zealand,NZL,N
Royal New Zealand Air Force,New Zealand,NZL,N
Southflight Aviation,New Zealand,NZL,N
Tauranga Aer Club,New Zealand,NZL,N
Annsett New Zealand (NZA),New Zealand,NZL,N
Air2there,New Zealand,NZL,Y
Cargoman,Oman,OMN,N
Gulf Air,Oman,OMN,Y
Oman Air,Oman,OMN,Y
Oman Royal Flight,Oman,OMN,N
Royal Air Force of Oman,Oman,OMN,N
Royal Oman Police,Oman,OMN,N
Askari Aviation,Pakistan,PAK,Y
Aero Asia International,Pakistan,PAK,N
Airblue,Pakistan,PAK,Y
Air Falcon,Pakistan,PAK,N
AST Pakistan Airways,Pakistan,PAK,N
Bhoja Airlines,Pakistan,PAK,N
Chemech Aviation,Pakistan,PAK,N
Gerry's Dnata,Pakistan,PAK,N
Hajvairy Airlines,Pakistan,PAK,N
JS Air,Pakistan,PAK,N
Lynx Aviation,Pakistan,PAK,N
Orient Airways,Pakistan,PAK,N
Pakistan International Airlines,Pakistan,PAK,Y
Pearl Air,Pakistan,PAK,N
Pioneers Limited,Pakistan,PAK,N
Princely Jets,Pakistan,PAK,N
Providence Aviation Services,Pakistan,PAK,N
Raji Airlines,Pakistan,PAK,N
Royal Airlines,Pakistan,PAK,N
Shaheen Air International,Pakistan,PAK,Y
Star Air,Pakistan,PAK,N
Shaheen Air Cargo,Pakistan,PAK,N
Safe Air,Pakistan,PAK,N
Shaheen Airport Services,Pakistan,PAK,N
Worldwide Aviation Services,Pakistan,PAK,N
Vision Air International,Pakistan,PAK,Y
Genesis,Pakistan,PAK,Y
Air Indus,Pakistan,PAK,Y
Samurai Airlines,Pakistan,PAK,N
Arrow Panama,Panama,PAN,N
Cargo Three,Panama,PAN,N
Copa Airlines,Panama,PAN,Y
DHL Aero Expreso,Panama,PAN,N
Panavia,Panama,PAN,N
Parsa,Panama,PAN,N
Aeroper,Peru,PER,Y
Aero Transporte S.A. (ATSA),Peru,PER,N
Aero Condor Peru,Peru,PER,Y
Airmax,Peru,PER,N
Cielos Airlines,Peru,PER,N
LAN Peru,Peru,PER,Y
LC Busre,Peru,PER,N
Nuevo Continente,Peru,PER,N
Peruvian Air Force,Peru,PER,N
Peruvian Navy,Peru,PER,N
South American Airlines,Peru,PER,N
Star Up,Peru,PER,N
Trans American Airlines (Trans Am),Peru,PER,N
Transportes Aereos Nacionales De Selva Tans,Peru,PER,N
Wayraper,Peru,PER,Y
Star Peru (2I),Peru,PER,Y
Nazca,Peru,PER,N
TACA Peru,Peru,PER,Y
Transportes Aereos Cielos Andinos,Peru,PER,Y
Peruvian Airlines,Peru,PER,Y
N1,Peru,PER,Y
Transportes Aí©reos Nacionales de Selva,Peru,PER,N
Aerocontinente (Priv),Peru,PER,N
Red Jet Andes,Peru,PER,Y
Compania de Aviacion Faucett,Peru,PER,N
Air Majoro,Peru,PER,Y
Asia Overnight Express,Philippines,PHL,N
Aboitiz Air,Philippines,PHL,N
Air Philippines,Philippines,PHL,Y
Asian Spirit,Philippines,PHL,Y
Cards Air Services,Philippines,PHL,N
Cebu Pacific,Philippines,PHL,Y
Interisland Airlines,Philippines,PHL,N
Island Aviation,Philippines,PHL,N
Laoag International Airlines,Philippines,PHL,N
Mosphil Aero,Philippines,PHL,N
Pacific East Asia Cargo Airlines,Philippines,PHL,Y
Pacific Pearl Airways,Philippines,PHL,N
Pacificair,Philippines,PHL,N
Philippine Airlines,Philippines,PHL,Y
South East Asian Airlines,Philippines,PHL,Y
South West Air Corporation,Philippines,PHL,N
Transglobal Airways Corporation,Philippines,PHL,N
Tair Airways,Philippines,PHL,N
Trans-Pacific Orient Airways,Philippines,PHL,N
Zest Air,Philippines,PHL,Y
Spirit of Manila Airlines,Philippines,PHL,Y
Palau Asia Pacific Airlines,Palau,PLW,N
Palau Trans Pacific Airline,Palau,PLW,N
Pacific Flier,Palau,PLW,Y
Air Niugini,Papua New Guinea,PNG,Y
Airlines PNG,Papua New Guinea,PNG,Y
Islands Nationair,Papua New Guinea,PNG,N
North Coast Aviation,Papua New Guinea,PNG,N
Talair,Papua New Guinea,PNG,N
Centralwings,Poland,POL,Y
Sky Express,Poland,POL,N
Eurolot,Poland,POL,Y
Exin,Poland,POL,N
Fischer Air Polska,Poland,POL,N
Flight Dispatch Services,Poland,POL,N
General Aviation,Poland,POL,N
Jet Air,Poland,POL,N
Jet Service,Poland,POL,N
LOT Polish Airlines,Poland,POL,Y
Polish Air Force,Poland,POL,N
Polish Navy,Poland,POL,N
Skytaxi,Poland,POL,N
White Eagle Aviation,Poland,POL,N
ENTERair,Poland,POL,Y
Sprintair,Poland,POL,Y
YES Airways,Poland,POL,Y
AirOne Polska,Poland,POL,N
Bingo Airways,Poland,POL,Y
FLYJET,Poland,POL,Y
Michael Airlines,Puerto Rico,PRI,Y
Air Jetsul,Portugal,PRT,N
Aeropiloto,Portugal,PRT,N
Aerocondor,Portugal,PRT,Y
Aero Vilamoura,Portugal,PRT,N
ACEF,Portugal,PRT,N
Aero Clube Do Algarve,Portugal,PRT,N
Aero Club De Portugal,Portugal,PRT,N
Aero Algarve,Portugal,PRT,N
Aeronautical Academy of Europe,Portugal,PRT,N
Agroar - Trabalhos Aereos,Portugal,PRT,N
Air Luxor,Portugal,PRT,Y
Aeronorte,Portugal,PRT,Y
Air VIP,Portugal,PRT,N
EAA Escola De Aviacao Aerocondor,Portugal,PRT,N
Erfoto,Portugal,PRT,N
EuroAtlantic Airways,Portugal,PRT,N
HTA Helicopteros,Portugal,PRT,N
Heliavia-Transporte Aereo,Portugal,PRT,N
Helibravo Aviacao,Portugal,PRT,N
Heliportugal,Portugal,PRT,N
Helisul,Portugal,PRT,N
Hi Fly,Portugal,PRT,N
Imaer,Portugal,PRT,N
Luzair,Portugal,PRT,N
Masterjet,Portugal,PRT,N
Navegacao Aerea De Portugal,Portugal,PRT,N
Nortavia,Portugal,PRT,N
Omni - Aviacao e Tecnologia,Portugal,PRT,N
Portugalia,Portugal,PRT,Y
Portuguese Air Force,Portugal,PRT,N
Portuguese Army,Portugal,PRT,N
Portuguese Navy,Portugal,PRT,N
Publivoo,Portugal,PRT,N
SATA International,Portugal,PRT,Y
SATA Air Acores,Portugal,PRT,Y
TAP Portugal,Portugal,PRT,Y
TACV,Portugal,PRT,Y
Vinair - Helicoptereos,Portugal,PRT,N
White,Portugal,PRT,N
Orbest,Portugal,PRT,Y
Euro Harmony,Portugal,PRT,N
Hi Fly (5K),Portugal,PRT,Y
Aero VIP (2D),Portugal,PRT,Y
XPTO,Portugal,PRT,Y
FlyPortugal,Portugal,PRT,Y
Corporacion Paraguaya De Aeronautica,Paraguay,PRY,N
TAM Mercosur,Paraguay,PRY,Y
Regional Paraguaya,Paraguay,PRY,Y
All America BOPY,Paraguay,PRY,Y
Air Tahiti,French Polynesia,PYF,Y
Qatar Air Cargo,Qatar,QAT,N
Qatar Airways,Qatar,QAT,Y
Qatar Amiri Flight,Qatar,QAT,N
QatXpress,Qatar,QAT,Y
Air Bourbon,Reunion,REU,Y
Acvila Air-Romanian Carrier,Romania,ROU,N
Blue Air,Romania,ROU,Y
Carpatair,Romania,ROU,Y
Eurojet Romania,Romania,ROU,N
Jetran Air,Romania,ROU,N
MIA Airlines,Romania,ROU,N
Romanian Air Force,Romania,ROU,N
Romavia,Romania,ROU,N
Scoala Superioara De Aviatie Civila,Romania,ROU,N
S C Ion Tiriac,Romania,ROU,N
Transilvania Express,Romania,ROU,N
Tarom,Romania,ROU,Y
Carpatair Flight Training,Romania,ROU,Y
Air Bucharest,Romania,ROU,Y
Direct Aero Services,Romania,ROU,Y
Medallion Air,Romania,ROU,Y
Transilvania,Romania,ROU,Y
Fly Romania,Romania,ROU,Y
213 Flight Unit,Russia,RUS,N
223 Flight Unit State Airline,Russia,RUS,N
224th Flight Unit,Russia,RUS,N
Abakan-Avia,Russia,RUS,N
Aerotrans Airlines,Russia,RUS,N
Aeroflot Russian Airlines,Russia,RUS,Y
Angara Airlines,Russia,RUS,N
Tatarstan Airlines,Russia,RUS,Y
Airport Bratsk,Russia,RUS,N
AVCOM,Russia,RUS,N
Aero Rent JSC,Russia,RUS,N
Aircompany Barcol,Russia,RUS,N
RPA-Aviataxi Ltd.,Russia,RUS,N
Airline Alania,Russia,RUS,N
Airstars,Russia,RUS,N
Air and Sea Transport,Russia,RUS,N
Astrakhan Airlines,Russia,RUS,Y
Avialesookhrana,Russia,RUS,N
Aviastar-Tu,Russia,RUS,N
AirBridge Cargo,Russia,RUS,N
Aeroflot-Nord,Russia,RUS,Y
Avia Business Group,Russia,RUS,N
Auo Airclub AIST-M,Russia,RUS,N
Atlant-Soyuz Airlines,Russia,RUS,Y
Aviacon Zitotrans Air Company,Russia,RUS,N
Rossiya-Russian Airlines,Russia,RUS,Y
Air Bashkortostan,Russia,RUS,N
Airtrans Ltd,Russia,RUS,N
Avialift Vladivostok,Russia,RUS,N
Aviast Air,Russia,RUS,N
Aviaprad,Russia,RUS,N
Airlines 400,Russia,RUS,N
Aviaprom Enterprises,Russia,RUS,N
AMS Group,Russia,RUS,N
Aerotrans,Russia,RUS,N
Airline Skol,Russia,RUS,N
Aeroflot-Don,Russia,RUS,Y
Avianergo,Russia,RUS,N
Aerofreight Airlines,Russia,RUS,N
AC Insat-Aero,Russia,RUS,N
Aviainvest,Russia,RUS,N
Aerologic,Russia,RUS,N
Alrosa-Avia,Russia,RUS,N
Aerobusinessservice,Russia,RUS,N
Aviation Company Meridian,Russia,RUS,N
Aero-Kamov,Russia,RUS,N
Aerokuzbass,Russia,RUS,N
Avial NV Aviation Company,Russia,RUS,N
Arkhangelsk 2 Aviation Division,Russia,RUS,N
Aviapartner Limited Company,Russia,RUS,N
Aeroflot-Cargo,Russia,RUS,N
Adygeya Airlines,Russia,RUS,N
Aircompany Yakutia,Russia,RUS,Y
Alrosa Mirny Air Enterprise,Russia,RUS,Y
Best Aero Handling Ltd,Russia,RUS,N
Belgorod Aviation Enterprise,Russia,RUS,N
Bugulma Air Enterprise,Russia,RUS,N
Baltic Airlines,Russia,RUS,Y
Briansk State Air Enterprise,Russia,RUS,N
BAL Bashkirian Airlines,Russia,RUS,N
Buryat Airlines Aircompany,Russia,RUS,N
Bylina Joint-Stock Company,Russia,RUS,N
Bel Limited,Russia,RUS,N
Center-South,Russia,RUS,N
Centre of Applied Geodynamica,Russia,RUS,N
Centre-Avia,Russia,RUS,N
Cheboksary Airenterprise JSC,Russia,RUS,N
Cherline,Russia,RUS,N
Chernomor-Avia,Russia,RUS,N
Chitaavia,Russia,RUS,N
Continental Airways,Russia,RUS,N
Dagestan Airlines,Russia,RUS,N
Dalavia,Russia,RUS,Y
Domodedovo Airlines,Russia,RUS,Y
Elbrus-Avia Air Enterprise,Russia,RUS,N
Flight Inspections and Systems,Russia,RUS,N
Flying-Research Aerogeophysical Center,Russia,RUS,N
Gazpromavia,Russia,RUS,Y
Grizodubova Air Company,Russia,RUS,N
IVV Femida,Russia,RUS,N
Il-Avia,Russia,RUS,N
Interavia Airlines,Russia,RUS,Y
Izhavia,Russia,RUS,N
JSC Transport Automated Information Systems,Russia,RUS,N
Jet Air Group,Russia,RUS,N
Jet-2000,Russia,RUS,N
KD Avia,Russia,RUS,Y
Karat,Russia,RUS,N
Katekavia,Russia,RUS,N
Kavminvodyavia,Russia,RUS,Y
Kazan Aviation Production Association,Russia,RUS,N
Kazan Helicopters,Russia,RUS,N
Kirov Air Enterprise,Russia,RUS,N
Kogalymavia Air Company,Russia,RUS,Y
Komiaviatrans State Air Enterprise,Russia,RUS,N
Komiinteravia,Russia,RUS,N
Komsomolsk-on-Amur Air Enterprise,Russia,RUS,N
Kosmos,Russia,RUS,Y
Krasnojarsky Airlines,Russia,RUS,Y
Krylo Airlines,Russia,RUS,N
Kuban Airlines,Russia,RUS,Y
Kurzemes Avio,Russia,RUS,N
LUKoil-Avia,Russia,RUS,N
Malaya Aviatsia Dona,Russia,RUS,N
Mavial Magadan Airlines,Russia,RUS,N
Mimino,Russia,RUS,N
Moskovia Airlines,Russia,RUS,Y
Murmansk Aircompany,Russia,RUS,N
Nefteyugansk Aviation Division,Russia,RUS,N
Nizhnevartovskavia,Russia,RUS,N
North-West Air Transport Company - Vyborg,Russia,RUS,N
Novogorod Air Enterprise,Russia,RUS,N
Novosibirsk Aircraft Repairing Plant,Russia,RUS,N
Novosibirsk Aviaenterprise,Russia,RUS,N
Novosibirsk Aviation Production Association,Russia,RUS,N
Omskavia Airline,Russia,RUS,N
Orel State Air Enterprise,Russia,RUS,N
Orenburg Airlines,Russia,RUS,Y
Orion-x,Russia,RUS,N
Panh,Russia,RUS,N
Perm Airlines,Russia,RUS,N
Petropavlovsk-Kamchatsk Air Enterprise,Russia,RUS,N
Polet,Russia,RUS,Y
Polyot Sirena,Russia,RUS,N
Primair,Russia,RUS,N
Pskovavia,Russia,RUS,N
Pulkovo Aircraft Services,Russia,RUS,N
Rosneft-Baltika,Russia,RUS,N
Rossiya,Russia,RUS,Y
Rusaero,Russia,RUS,N
Rusaero,Russia,RUS,N
Rusair JSAC,Russia,RUS,N
Rusich-T,Russia,RUS,N
Rusline,Russia,RUS,Y
Russian Aircraft Corporation-MiG,Russia,RUS,N
Russian Federation Air Force,Russia,RUS,N
Russian Sky Airlines,Russia,RUS,N
Rusuertol,Russia,RUS,N
Ryazan State Air Enterprise,Russia,RUS,N
S7 Airlines,Russia,RUS,Y
Sukhoi Design Bureau Company,Russia,RUS,N
Sheremetyevo-Cargo,Russia,RUS,N
Sakhalinskie Aviatrassy (SAT),Russia,RUS,N
Sibaviatrans,Russia,RUS,Y
Sirair,Russia,RUS,N
Severstal,Russia,RUS,N
Streamline Ops,Russia,RUS,N
State Unitary Air Enterprise,Russia,RUS,N
Specavia Air Company,Russia,RUS,N
Samara Airlines,Russia,RUS,N
Spark+ Joint-Stock Company,Russia,RUS,N
Sirius-Aero,Russia,RUS,N
Siren-Travel,Russia,RUS,N
Sirena,Russia,RUS,N
Sokol,Russia,RUS,N
S-Air,Russia,RUS,N
Shans Air,Russia,RUS,N
Southern Cargo Air Lines,Russia,RUS,N
Saratov Aviation Division,Russia,RUS,Y
Shar Ink,Russia,RUS,N
Second Sverdlovsk Air Enterprise,Russia,RUS,N
Transeuropean Airlines,Russia,RUS,N
Tesis,Russia,RUS,N
Transaero Airlines,Russia,RUS,Y
Tulpar Air,Russia,RUS,N
Tyumenspecavia,Russia,RUS,N
Transair-Gyraintiee,Russia,RUS,N
TSSKB-Progress,Russia,RUS,N
Ural Airlines,Russia,RUS,Y
Ulyanovsk Higher Civil Aviation School,Russia,RUS,N
Unitemp-M,Russia,RUS,N
Uraiavia,Russia,RUS,N
UTair Aviation,Russia,RUS,Y
VIM Airlines,Russia,RUS,Y
VIM-Aviaservice,Russia,RUS,N
Volga-Dnepr Airlines,Russia,RUS,Y
Vologda State Air Enterprise,Russia,RUS,N
Vladivostok Air,Russia,RUS,Y
Vertical-T Air Company,Russia,RUS,N
Vipport Joint Stock Company,Russia,RUS,N
Voronezh Aircraft Manufacturing Society,Russia,RUS,N
Vostok Airlines,Russia,RUS,N
Vzlyet,Russia,RUS,N
Volga Aviaexpress,Russia,RUS,N
Yak-Service,Russia,RUS,N
Yakolev,Russia,RUS,N
Yamal Airlines,Russia,RUS,Y
Sky Express,Russia,RUS,Y
Globus,Russia,RUS,Y
NordWind Airlines,Russia,RUS,N
Red Wings,Russia,RUS,Y
Kostromskie avialinii,Russia,RUS,Y
Voronezhskie Airlanes,Russia,RUS,N
ALAK,Russia,RUS,Y
AJT Air International,Russia,RUS,N
Polar Airlines,Russia,RUS,Y
Air Volga,Russia,RUS,Y
NordStar Airlines,Russia,RUS,Y
Avianova (Russia),Russia,RUS,Y
SOCHI AIR,Russia,RUS,Y
LCM AIRLINES,Russia,RUS,Y
LSM Airlines,Russia,RUS,Y
Zapolyarie Airlines,Russia,RUS,Y
LSM AIRLINES ,Russia,RUS,Y
UTair-Express,Russia,RUS,Y
Zabaykalskii Airlines,Russia,RUS,Y
Marysya Airlines,Russia,RUS,Y
ZABAIKAL AIRLINES,Russia,RUS,Y
KMV,Russia,RUS,Y
LSM International ,Russia,RUS,Y
Luchsh Airlines ,Russia,RUS,Y
Alaniya Airlines,Russia,RUS,N
AeroWorld ,Russia,RUS,Y
Marusya Airways,Russia,RUS,Y
AirRussia,Russia,RUS,Y
I-Fly,Russia,RUS,Y
Polet Airlines (Priv),Russia,RUS,Y
Dexter (DXT),Russia,RUS,N
Russia State Transport,Russia,RUS,Y
Aviabus,Russia,RUS,Y
RusJet,Russia,RUS,Y
Aviaexpresscruise,Russia,RUS,N
SOCHI AIR CHATER,Russia,RUS,Y
IzAvia,Russia,RUS,Y
___Áã‰ãç___Á___Ÿ_Á,Russia,RUS,Y
_ôãÅ_______Á___Ÿ_Á,Russia,RUS,Y
Russkie Krylya,Russia,RUS,Y
Royal Flight,Russia,RUS,Y
Tomsk-Avia,Russia,RUS,Y
Dobrolet,Russia,RUS,Y
SOCHI AIR EXPRESS,Russia,RUS,Y
Pobeda,Russia,RUS,Y
TransRussiaAirlines,Russia,RUS,Y
Severstal Air Company,Russia,RUS,Y
_êãçãó__ãÅ_µãó___ŸãÅ,Russia,RUS,Y
UVT Aero,Russia,RUS,Y
Orenburzhie,Russia,RUS,Y
Svyaz Rossiya,Russia,RUS,Y
Alliance Express Rwanda,Rwanda,RWA,N
Royal Rwanda Airlines,Rwanda,RWA,N
Rwanda Airlines,Rwanda,RWA,N
Rwanda Airways,Rwanda,RWA,N
Rwandair Express,Rwanda,RWA,Y
Silverback Cargo Freighters,Rwanda,RWA,N
Nas Air,Saudi Arabia,SAU,Y
Royal Saudi Air Force,Saudi Arabia,SAU,N
Sama Airlines,Saudi Arabia,SAU,Y
Saudi Arabian Airlines,Saudi Arabia,SAU,Y
SNAS Aviation,Saudi Arabia,SAU,N
Nik Airways,Saudi Arabia,SAU,N
Air Taxi & Cargo,Sudan,SDN,N
AirWest,Sudan,SDN,N
Air Express,Sudan,SDN,N
Azza Transport,Sudan,SDN,N
Ababeel Aviation,Sudan,SDN,N
African Transport Trading and Investment Company,Sudan,SDN,N
Avia Trans Air Transport,Sudan,SDN,N
ATTICO,Sudan,SDN,N
Alok Air,Sudan,SDN,N
Badr Airlines,Sudan,SDN,N
Blue Bird Aviation,Sudan,SDN,N
Bentiu Air Transport,Sudan,SDN,N
Coptrade Air Transport,Sudan,SDN,N
Data International,Sudan,SDN,N
El Quilada International Aviation,Sudan,SDN,N
Eldinder Aviation,Sudan,SDN,N
Elisra Airlines,Sudan,SDN,N
Elmagal Aviation Services,Sudan,SDN,N
Farnas Aviation Services,Sudan,SDN,N
Golden Star Air Cargo,Sudan,SDN,N
Hala Air,Sudan,SDN,N
Ibk-Petra,Sudan,SDN,N
Interfreight Forwarding,Sudan,SDN,N
Joint Military Commission,Sudan,SDN,N
Juba Cargo Services & Aviation Company,Sudan,SDN,N
Kata Transportation,Sudan,SDN,N
Lamra,Sudan,SDN,N
Marsland Aviation,Sudan,SDN,N
Mid Airlines,Sudan,SDN,N
Nile Safaris Aviation,Sudan,SDN,N
Nile Wings Aviation Services,Sudan,SDN,N
Nova Airline,Sudan,SDN,N
Orient Airlines,Sudan,SDN,N
SASCO Airlines,Sudan,SDN,N
Spirit of Africa Airlines,Sudan,SDN,N
Sudan Pezetel for Aviation,Sudan,SDN,N
Sarit Airlines,Sudan,SDN,N
SFT-Sudanese Flight,Sudan,SDN,N
Sudan Airways,Sudan,SDN,Y
Salpa Aviation,Sudan,SDN,N
Sky Line for Air Services,Sudan,SDN,N
Sudanese States Aviation,Sudan,SDN,N
Trans Continental Airlines,Sudan,SDN,N
Tramson Limited,Sudan,SDN,N
Trans Arabian Air Transport,Sudan,SDN,N
United Arabian Airlines,Sudan,SDN,N
Vega Aviation,Sudan,SDN,N
Wings Air Transport,Sudan,SDN,N
Feeder Airlines,Sudan,SDN,Y
African West Air,Senegal,SEN,N
Air Senegal International,Senegal,SEN,N
Air Fret Senegal,Senegal,SEN,N
Africair Service,Senegal,SEN,N
Afrique CArgo Service Senegal,Senegal,SEN,N
Air Saint Louis,Senegal,SEN,N
Eagle International,Senegal,SEN,N
Georgian Cargo Airlines Africa,Senegal,SEN,N
Sunu Air,Senegal,SEN,N
Senair Services,Senegal,SEN,N
Turbot Air Cargo,Senegal,SEN,N
West African Air Transport,Senegal,SEN,N
Senegal Airlines,Senegal,SEN,Y
Abacus International,Singapore,SGP,Y
Jetstar Asia Airways,Singapore,SGP,Y
Jett8 Airlines Cargo,Singapore,SGP,N
Pacific Flight Services,Singapore,SGP,N
Republic of Singapore Air Force,Singapore,SGP,N
Singapore Airlines,Singapore,SGP,Y
Singapore Airlines Cargo,Singapore,SGP,Y
SilkAir,Singapore,SGP,Y
Tiger Airways,Singapore,SGP,Y
Valuair,Singapore,SGP,Y
Scoot,Singapore,SGP,Y
Honiara Cargo Express,Solomon Islands,SLB,N
Solomon Airlines,Solomon Islands,SLB,Y
Western Pacific Airservice,Solomon Islands,SLB,N
Air Universal,Sierra Leone,SLE,N
Africa Air Links,Sierra Leone,SLE,N
Air Salone,Sierra Leone,SLE,Y
Aerolift Company,Sierra Leone,SLE,N
Air Leone,Sierra Leone,SLE,N
Air Salone,Sierra Leone,SLE,Y
Air Rum,Sierra Leone,SLE,N
Air Sultan,Sierra Leone,SLE,N
Central Airways,Sierra Leone,SLE,N
Destiny Air Services,Sierra Leone,SLE,N
Eagle Air,Sierra Leone,SLE,N
First Line Air,Sierra Leone,SLE,N
Inter Tropic Airlines,Sierra Leone,SLE,N
Mountain Air Company,Sierra Leone,SLE,N
Orange Air Services,Sierra Leone,SLE,N
Orange Air Sierra Leone,Sierra Leone,SLE,N
Pan African Air Services,Sierra Leone,SLE,N
Paramount Airlines,Sierra Leone,SLE,N
Star Air,Sierra Leone,SLE,N
Sky Aviation,Sierra Leone,SLE,N
Sierra National Airlines,Sierra Leone,SLE,N
Teebah Airlines,Sierra Leone,SLE,N
Transport Africa,Sierra Leone,SLE,N
Trans Atlantic Airlines,Sierra Leone,SLE,N
West Coast Airways,Sierra Leone,SLE,N
Fly 6ix,Sierra Leone,SLE,Y
Aerolineas De El Salvador,El Salvador,SLV,N
Aerodespachos De El Salvador,El Salvador,SLV,N
El Sal Air,El Salvador,SLV,N
Max Sea Food,El Salvador,SLV,N
TAES Transportes Aereos de El Salvador,El Salvador,SLV,N
Aviogenex,Serbia,SRB,Y
Air Yugoslavia,Serbia,SRB,N
Avio Sluzba,Serbia,SRB,N
Aeroput,Serbia,SRB,N
Avalair,Serbia,SRB,N
Air Tomisko,Serbia,SRB,N
Centavia,Serbia,SRB,N
Di Air,Serbia,SRB,N
Jat Airways,Serbia,SRB,N
Kosmas Air,Serbia,SRB,N
Kosova Airlines,Serbia,SRB,N
Master Airways,Serbia,SRB,N
Serbian Airlines,Serbia,SRB,Y
Air Serbia,Serbia,SRB,Y
Kush Air,South Sudan,SSD,Y
Blue Wing Airlines,Suriname,SUR,N
Gum Air,Suriname,SUR,N
Hi-Jet Helicopter Services,Suriname,SUR,N
Pont International Airline Services,Suriname,SUR,N
Surninam International Victory Airline,Suriname,SUR,N
Surinam Airways,Suriname,SUR,Y
Agrolet-Mci,Slovakia,SVK,N
Aero Slovakia,Slovakia,SVK,N
Air Transport,Slovakia,SVK,N
Air Slovakia,Slovakia,SVK,N
Civil Aviation Authority,Slovakia,SVK,N
Slovak National Aeroclub,Slovakia,SVK,N
Slovak Air Force,Slovakia,SVK,N
Slovak Government Flying Service,Slovakia,SVK,N
Seagle Air,Slovakia,SVK,N
SkyEurope,Slovakia,SVK,Y
Sky Europe Airlines,Slovakia,SVK,Y
Slovak Airlines,Slovakia,SVK,N
Tech-Mont Helicopter Company,Slovakia,SVK,N
